loan_id,month_index,reporting_month,origination_month,loan_age_months,remaining_term_months,original_balance,current_balance,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,current_status,days_past_due,modification_flag,prepayment_flag,default_flag,loss_severity_band,last_updated_at,source_system,document_status,next_3m_delinquency_flag,next_6m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag,next_state,exception_required,exception_type
LOAN_00001874,2,2021-04,2021-03,2,359,459641,458579.64,0.0523,660-699,90-100%,36-43%,WI,Refinance,Primary,SFR,Servicer_D,Current,0.0,0,0,0,NA,2021-04-25,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001874,3,2021-05,2021-03,3,358,459641,458045.49,0.0523,660-699,90-100%,36-43%,WI,Refinance,Primary,SFR,Servicer_D,Current,0.0,0,0,0,NA,2021-05-09,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001874,4,2021-06,2021-03,4,357,459641,457509.01,0.0523,660-699,90-100%,36-43%,WI,Refinance,Primary,SFR,Servicer_D,Current,0.0,0,0,0,NA,2021-06-04,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001874,5,2021-07,2021-03,5,356,459641,456970.19,0.0523,660-699,90-100%,36-43%,WI,Refinance,Primary,SFR,Servicer_D,Current,0.0,0,0,0,NA,2021-07-26,Primary,Missing,0,0,0,0,Current,0,none
LOAN_00001874,6,2021-08,2021-03,6,355,459641,456429.03,0.0523,660-699,90-100%,36-43%,WI,Refinance,Primary,SFR,Servicer_D,Current,0.0,0,0,0,NA,2021-08-15,Servicer,Incomplete,0,0,0,0,Current,0,none
LOAN_00001874,7,2021-09,2021-03,7,354,459641,455885.52,0.0523,660-699,90-100%,36-43%,WI,Refinance,Primary,SFR,Servicer_D,Current,0.0,0,0,0,NA,2021-09-07,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001874,8,2021-10,2021-03,8,353,459641,455339.63,0.0523,660-699,90-100%,36-43%,WI,Refinance,Primary,SFR,Servicer_D,Current,0.0,0,0,0,NA,2021-10-01,Primary,Incomplete,0,0,0,0,Current,0,none
LOAN_00001874,9,2021-11,2021-03,9,352,459641,454791.37,0.0523,660-699,90-100%,36-43%,WI,Refinance,Primary,SFR,Servicer_D,Current,,0,0,0,NA,2021-11-14,Primary,Incomplete,0,0,0,0,Current,0,none
LOAN_00001874,10,2021-12,2021-03,10,351,459641,454240.72,0.0523,660-699,90-100%,36-43%,WI,Refinance,Primary,SFR,Servicer_D,Current,0.0,0,0,0,NA,2021-12-14,Servicer,Incomplete,0,0,0,0,Current,0,none
LOAN_00001874,11,2022-01,2021-03,11,350,459641,453687.67,0.0523,660-699,90-100%,36-43%,WI,Refinance,Primary,SFR,Servicer_D,Current,0.0,0,0,0,NA,2022-01-21,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001874,12,2022-02,2021-03,12,349,459641,453132.21,0.0523,660-699,90-100%,36-43%,WI,Refinance,Primary,SFR,Servicer_D,Current,0.0,0,0,0,NA,2022-02-19,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001874,13,2022-03,2021-03,13,348,459641,452574.33,0.0523,660-699,90-100%,36-43%,WI,Refinance,Primary,SFR,Servicer_D,Current,0.0,0,0,0,NA,2022-03-04,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001874,14,2022-04,2021-03,14,347,459641,452014.03,0.0523,660-699,90-100%,36-43%,WI,Refinance,Primary,SFR,Servicer_D,Current,0.0,0,0,0,NA,2022-04-13,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001874,15,2022-05,2021-03,15,346,459641,451451.28,,660-699,90-100%,36-43%,WI,Refinance,Primary,SFR,Servicer_D,Current,822.0,0,0,0,NA,2022-05-28,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001874,16,2022-06,2021-03,16,345,459641,450886.08,0.0523,660-699,90-100%,36-43%,WI,Refinance,Primary,SFR,Servicer_D,Current,0.0,0,0,0,NA,2022-06-02,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001874,17,2022-07,2021-03,17,344,459641,450318.42,0.0523,660-699,90-100%,36-43%,WI,Refinance,Primary,SFR,Servicer_D,Current,0.0,0,0,0,NA,2022-07-03,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001874,18,2022-08,2021-03,18,343,459641,449748.29,0.0523,660-699,90-100%,36-43%,WI,Refinance,Primary,SFR,Servicer_D,Current,0.0,0,0,0,NA,2022-08-17,Primary,Incomplete,0,0,0,0,Current,0,none
LOAN_00001874,19,2022-09,2021-03,19,342,459641,449175.67,0.0523,660-699,90-100%,36-43%,WI,Refinance,Primary,SFR,Servicer_D,Current,0.0,0,0,0,NA,2022-09-06,Primary,Missing,0,0,0,0,Current,0,none
LOAN_00001874,20,2022-10,2021-03,20,341,459641,448600.56,0.0523,660-699,90-100%,36-43%,WI,Refinance,Primary,SFR,Servicer_D,Current,0.0,0,0,0,NA,2022-10-16,Primary,Incomplete,0,0,0,0,Current,0,none
LOAN_00001874,21,2022-11,2021-03,21,340,459641,448022.94,0.0523,660-699,90-100%,36-43%,WI,Refinance,Primary,SFR,Servicer_D,Current,0.0,0,0,0,NA,2022-11-10,Primary,Missing,0,0,1,0,Current,1,servicer_conflict
LOAN_00001874,22,2022-12,2021-03,22,339,459641,447442.81,0.0523,660-699,90-100%,36-43%,WI,Refinance,Primary,SFR,Servicer_D,Current,0.0,0,0,0,NA,2022-12-15,Primary,Complete,0,1,1,0,Current,1,pattern_anomaly
LOAN_00001874,23,2023-01,2021-03,23,338,459641,446860.16,0.0523,660-699,90-100%,36-43%,WI,Refinance,Primary,SFR,Servicer_D,Current,0.0,0,0,0,NA,2023-01-13,Primary,Missing,0,1,1,0,Current,1,business_rule
LOAN_00001874,24,2023-02,2021-03,24,337,459641,446274.96,0.0523,660-699,90-100%,36-43%,WI,Refinance,Primary,SFR,Servicer_D,Current,0.0,0,0,0,NA,2023-02-25,Primary,Complete,0,1,1,0,Current,1,data_quality
LOAN_00001874,25,2023-03,2021-03,25,336,459641,445687.22,0.0523,660-699,90-100%,36-43%,WI,Refinance,Primary,SFR,Servicer_D,Current,0.0,0,0,0,NA,2023-03-22,Primary,Complete,1,1,1,0,Current,1,data_quality
LOAN_00001874,26,2023-04,2021-03,26,335,459641,445096.91,0.0523,660-699,90-100%,36-43%,WI,Refinance,Primary,SFR,Servicer_D,Current,0.0,0,0,0,NA,2023-04-04,Primary,Incomplete,1,1,1,0,Current,1,data_quality
LOAN_00001874,27,2023-05,2021-03,27,334,459641,444504.04,0.0523,660-699,90-100%,36-43%,WI,Refinance,Primary,SFR,Servicer_D,Current,0.0,0,0,0,NA,2023-05-06,Primary,Incomplete,1,1,1,0,30-59 DPD,1,pattern_anomaly
LOAN_00001874,28,2023-06,2021-03,28,333,459641,443908.58,0.0523,660-699,90-100%,36-43%,WI,Refinance,Primary,SFR,Servicer_D,30-59 DPD,39.0,0,0,0,NA,2023-06-06,Servicer,Missing,1,1,1,0,60-89 DPD,1,data_quality
LOAN_00001875,1,2020-05,2020-05,1,240,225922,225378.79,0.051,700-739,60-70%,>50%,VA,Purchase,Primary,2-4 Unit,Servicer_B,Current,0.0,0,0,0,NA,2020-05-07,Servicer,Missing,0,0,0,1,Current,0,none
LOAN_00001875,2,2020-06,2020-05,2,239,225922,224833.26,0.051,700-739,60-70%,>50%,VA,Purchase,Primary,2-4 Unit,Servicer_B,Current,0.0,0,0,0,NA,2020-06-24,Servicer,Complete,0,0,0,1,Current,0,none
LOAN_00001875,3,2020-07,2020-05,3,238,225922,224285.42,0.051,700-739,60-70%,>50%,VA,Purchase,Primary,2-4 Unit,Servicer_B,Current,0.0,0,0,0,NA,2020-07-20,Primary,Incomplete,0,0,0,1,Current,0,none
LOAN_00001875,4,2020-08,2020-05,4,237,225922,223735.25,0.051,700-739,60-70%,>50%,VA,Purchase,Primary,2-4 Unit,Servicer_B,Current,0.0,0,0,0,NA,2020-08-11,Primary,Complete,0,0,0,1,Current,0,none
LOAN_00001875,5,2020-09,2020-05,5,236,225922,223182.74,0.051,700-739,60-70%,>50%,VA,Purchase,Primary,2-4 Unit,Servicer_B,Current,0.0,0,0,0,NA,2020-09-20,Primary,Incomplete,0,0,0,1,Current,0,none
LOAN_00001875,6,2020-10,2020-05,6,235,225922,222627.88,0.051,700-739,60-70%,>50%,VA,Purchase,Primary,2-4 Unit,Servicer_B,Current,0.0,0,0,0,NA,2020-10-16,Primary,Complete,0,0,0,1,Current,0,none
LOAN_00001875,7,2020-11,2020-05,7,234,225922,222070.66,0.051,700-739,60-70%,>50%,VA,Purchase,Primary,2-4 Unit,Servicer_B,Current,0.0,0,0,0,NA,2020-11-09,Servicer,Incomplete,0,0,0,1,Current,0,none
LOAN_00001875,8,2020-12,2020-05,8,233,225922,3802311.7307671853,0.051,700-739,60-70%,>50%,VA,Purchase,Primary,2-4 Unit,Servicer_B,Current,0.0,0,0,0,NA,2020-12-03,Primary,Complete,0,0,0,1,Current,0,none
LOAN_00001875,9,2021-01,2020-05,9,232,225922,220949.11,0.051,700-739,60-70%,>50%,VA,Purchase,Primary,2-4 Unit,Servicer_B,Current,0.0,0,0,0,NA,2021-01-27,Primary,Incomplete,0,0,0,1,Current,0,none
LOAN_00001875,10,2021-02,2020-05,10,231,225922,220384.75,0.051,700-739,60-70%,>50%,VA,Purchase,Primary,2-4 Unit,Servicer_B,Current,0.0,0,0,0,NA,2021-02-04,Primary,Incomplete,0,0,0,1,Current,0,none
LOAN_00001875,11,2021-03,2020-05,11,230,225922,219817.99,0.051,700-739,60-70%,>50%,VA,Purchase,Primary,2-4 Unit,Servicer_B,Current,0.0,0,0,0,NA,2021-03-26,Servicer,Complete,0,0,0,1,Current,0,none
LOAN_00001875,12,2021-04,2020-05,12,229,225922,219248.83,0.051,700-739,60-70%,>50%,VA,Purchase,Primary,2-4 Unit,Servicer_B,Current,0.0,0,0,0,NA,2021-04-28,Primary,Incomplete,0,0,0,1,Prepaid,0,none
LOAN_00001875,13,2021-05,2020-05,13,228,225922,0.0,0.051,700-739,60-70%,>50%,VA,Purchase,Primary,2-4 Unit,Servicer_B,Prepaid,0.0,0,1,0,NA,2021-05-16,Primary,Incomplete,0,0,0,0,Prepaid,0,none
LOAN_00001876,1,2020-09,2020-09,1,360,111000,110909.15,0.0701,<620,<60%,20-30%,NJ,Cash-out Refinance,Primary,2-4 Unit,Servicer_A,Current,0.0,0,0,0,NA,2020-09-22,Primary,Complete,1,1,1,0,Current,1,data_quality
LOAN_00001876,2,2020-10,2020-09,2,359,111000,110817.76,0.0701,<620,<60%,20-30%,NJ,Cash-out Refinance,Primary,2-4 Unit,Servicer_A,Current,0.0,0,0,0,NA,2020-10-04,Primary,Incomplete,1,1,1,0,Current,1,data_quality
LOAN_00001876,3,2020-11,2020-09,3,358,111000,110725.85,0.0701,<620,<60%,20-30%,NJ,Cash-out Refinance,Primary,2-4 Unit,Servicer_A,Current,0.0,0,0,0,NA,2020-11-02,Primary,Missing,1,1,1,0,90+ DPD,1,pattern_anomaly
LOAN_00001876,4,2020-12,2020-09,4,357,111000,110633.39,0.0701,<620,<60%,20-30%,NJ,Cash-out Refinance,Primary,2-4 Unit,Servicer_A,90+ DPD,151.0,0,0,0,NA,2020-12-03,Primary,Complete,1,1,1,0,90+ DPD,1,servicer_conflict
LOAN_00001876,5,2021-01,2020-09,5,356,111000,110540.4,0.2207330767054826,<620,<60%,20-30%,NJ,Cash-out Refinance,Primary,2-4 Unit,Servicer_A,90+ DPD,126.0,0,0,0,NA,2021-01-17,Primary,Complete,0,0,1,0,Defaulted,1,servicer_conflict
LOAN_00001876,6,2021-02,2020-09,6,355,111000,0.0,0.0701,<620,<60%,20-30%,NJ,Cash-out Refinance,Primary,2-4 Unit,Servicer_A,Defaulted,283.0,0,0,1,Medium,2021-02-13,Primary,Incomplete,0,0,0,0,Defaulted,0,none
LOAN_00001877,1,2022-09,2022-09,1,240,154733,154424.3,0.0668,<620,<60%,43-50%,NC,Purchase,Primary,SFR,Servicer_A,60-89 DPD,73.0,0,0,0,NA,2022-09-16,Primary,Incomplete,1,1,1,0,90+ DPD,1,business_rule
LOAN_00001877,2,2022-10,2022-09,2,239,154733,154113.87,0.0668,<620,<60%,43-50%,NC,Purchase,Primary,SFR,Servicer_A,90+ DPD,94.0,0,0,0,NA,2022-10-28,Servicer,Incomplete,0,0,1,0,Defaulted,1,business_rule
LOAN_00001877,3,2022-11,2022-09,3,238,154733,,0.0668,<620,<60%,43-50%,NC,Purchase,Primary,SFR,Servicer_A,Defaulted,165.0,0,0,1,Medium,2022-11-25,Primary,Incomplete,0,0,0,0,Defaulted,0,none
LOAN_00001878,1,2022-03,2022-03,1,360,298038,297714.35,0.0554,660-699,80-90%,36-43%,NC,Cash-out Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2022-03-02,Primary,Missing,0,0,0,0,Current,0,none
LOAN_00001878,2,2022-04,2022-03,2,359,298038,297389.22,0.0554,660-699,80-90%,36-43%,NC,Cash-out Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2022-04-06,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001878,3,2022-05,2022-03,3,358,298038,297062.57,0.0554,660-699,80-90%,36-43%,NC,Cash-out Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2022-05-17,Servicer,Complete,0,0,0,0,Current,0,none
LOAN_00001878,4,2022-06,2022-03,4,357,298038,296734.42,0.0554,660-699,80-90%,36-43%,NC,Cash-out Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2022-06-25,Primary,Incomplete,0,0,0,0,Current,0,none
LOAN_00001878,5,2022-07,2022-03,5,356,298038,296404.76,0.0554,660-699,80-90%,36-43%,NC,Cash-out Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2022-07-28,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001878,6,2022-08,2022-03,6,355,298038,296073.57,0.0554,660-699,80-90%,36-43%,NC,Cash-out Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2022-08-18,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001878,7,2022-09,2022-03,7,354,298038,295740.85,0.0554,660-699,80-90%,36-43%,NC,Cash-out Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2022-09-20,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001878,8,2022-10,2022-03,8,353,298038,295406.6,0.0554,660-699,80-90%,36-43%,NC,Cash-out Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2022-10-12,Primary,Missing,0,0,0,0,Current,0,none
LOAN_00001878,9,2022-11,2022-03,9,352,298038,295070.8,0.0554,660-699,80-90%,36-43%,NC,Cash-out Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2022-11-15,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001878,10,2022-12,2022-03,10,351,298038,294733.45,0.0554,660-699,80-90%,36-43%,NC,Cash-out Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2022-12-18,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001878,11,2023-01,2022-03,11,350,298038,294394.54,0.0554,660-699,80-90%,36-43%,NC,Cash-out Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2023-01-26,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001878,12,2023-02,2022-03,12,349,298038,294054.07,0.0554,660-699,80-90%,36-43%,NC,Cash-out Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2023-02-23,Primary,Missing,0,0,0,0,Current,0,none
LOAN_00001878,13,2023-03,2022-03,13,348,298038,293712.03,0.0554,660-699,80-90%,36-43%,NC,Cash-out Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2023-03-02,Primary,Incomplete,0,0,0,0,Current,0,none
LOAN_00001878,14,2023-04,2022-03,14,347,298038,293368.4,0.0554,660-699,80-90%,36-43%,NC,Cash-out Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2023-04-05,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001878,15,2023-05,2022-03,15,346,298038,293023.19,0.0554,660-699,80-90%,36-43%,NC,Cash-out Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2023-05-12,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001878,16,2023-06,2022-03,16,345,298038,292676.39,0.0554,660-699,80-90%,36-43%,NC,Cash-out Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2023-06-09,Servicer,Incomplete,0,0,0,0,Current,0,none
LOAN_00001878,17,2023-07,2022-03,17,344,298038,292327.98,0.0554,660-699,80-90%,36-43%,NC,Cash-out Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2023-07-08,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001878,18,2023-08,2022-03,18,343,298038,291977.96,0.0554,660-699,80-90%,36-43%,NC,Cash-out Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2023-08-07,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001878,19,2023-09,2022-03,19,342,298038,291626.33,0.0554,660-699,80-90%,36-43%,NC,Cash-out Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2023-09-15,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001878,20,2023-10,2022-03,20,341,298038,291273.07,0.0554,660-699,80-90%,36-43%,NC,Cash-out Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2023-10-21,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001878,21,2023-11,2022-03,21,340,298038,290918.19,0.0554,660-699,80-90%,36-43%,NC,Cash-out Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2023-11-17,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001878,22,2023-12,2022-03,22,339,298038,290561.66,0.0554,660-699,80-90%,36-43%,NC,Cash-out Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2023-12-27,Primary,Missing,0,0,0,0,Current,0,none
LOAN_00001878,23,2024-01,2022-03,23,338,298038,290203.48,0.0554,660-699,80-90%,36-43%,NC,Cash-out Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2024-01-04,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001878,24,2024-02,2022-03,24,337,298038,289843.66,,660-699,80-90%,36-43%,NC,Cash-out Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2024-02-08,Servicer,Incomplete,0,0,0,0,Current,0,none
LOAN_00001878,25,2024-03,2022-03,25,336,298038,289482.17,0.0554,660-699,80-90%,36-43%,NC,Cash-out Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2024-03-22,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001878,26,2024-04,2022-03,26,335,298038,289119.01,0.0554,660-699,80-90%,36-43%,NC,Cash-out Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2024-04-01,Primary,Missing,0,0,0,0,Current,0,none
LOAN_00001878,27,2024-05,2022-03,27,334,298038,288754.17,0.0554,660-699,80-90%,36-43%,NC,Cash-out Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2024-05-05,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001878,28,2024-06,2022-03,28,333,298038,288387.65,0.0554,660-699,80-90%,36-43%,NC,Cash-out Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2024-06-18,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001879,1,2020-04,2020-04,1,180,116808,116416.97,0.0631,620-659,<60%,>50%,MA,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2020-04-17,Primary,Incomplete,0,0,0,0,Current,0,none
LOAN_00001879,2,2020-05,2020-04,2,179,116808,116023.88,0.0631,620-659,<60%,>50%,MA,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2020-05-18,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001879,3,2020-06,2020-04,3,178,116808,115628.73,0.0631,620-659,<60%,>50%,MA,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2020-06-22,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001879,4,2020-07,2020-04,4,177,116808,115231.49,0.0631,620-659,<60%,>50%,MA,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2020-07-28,Servicer,Complete,0,0,0,0,Current,0,none
LOAN_00001879,5,2020-08,2020-04,5,176,116808,114832.17,0.0631,620-659,<60%,>50%,MA,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2020-08-01,Primary,Incomplete,0,0,0,0,Current,0,none
LOAN_00001879,6,2020-09,2020-04,6,175,116808,114430.74,0.0631,620-659,<60%,>50%,MA,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2020-09-28,Servicer,Complete,0,0,0,0,Current,0,none
LOAN_00001879,7,2020-10,2020-04,7,174,116808,114027.21,0.0631,620-659,<60%,>50%,MA,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2020-10-26,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001879,8,2020-11,2020-04,8,173,116808,113621.55,0.0631,620-659,<60%,>50%,MA,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2020-11-08,Primary,Missing,0,0,0,0,Current,0,none
LOAN_00001879,9,2020-12,2020-04,9,172,116808,,0.0631,620-659,<60%,>50%,MA,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2020-12-14,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001879,10,2021-01,2020-04,10,171,116808,112803.81,0.0631,620-659,<60%,>50%,MA,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2021-01-26,Primary,Incomplete,0,0,0,0,Current,0,none
LOAN_00001879,11,2021-02,2020-04,11,170,116808,112391.71,0.0631,620-659,<60%,>50%,MA,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2021-02-03,Servicer,Missing,0,0,0,0,Current,0,none
LOAN_00001879,12,2021-03,2020-04,12,169,116808,111977.45,0.0631,620-659,<60%,>50%,MA,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2021-03-24,Primary,Incomplete,0,0,0,0,Current,0,none
LOAN_00001879,13,2021-04,2020-04,13,168,116808,111561.01,0.0631,620-659,<60%,>50%,MA,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2021-04-18,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001879,14,2021-05,2020-04,14,167,116808,111142.37,0.0631,620-659,<60%,>50%,MA,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2021-05-11,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001879,15,2021-06,2020-04,15,166,116808,110721.53,0.0631,620-659,<60%,>50%,MA,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2021-06-27,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001879,16,2021-07,2020-04,16,165,116808,110298.48,0.0631,620-659,<60%,>50%,MA,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2021-07-28,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001879,17,2021-08,2020-04,17,164,116808,109873.2,0.0631,620-659,<60%,>50%,MA,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2021-08-24,Servicer,Complete,0,0,0,0,Current,0,none
LOAN_00001879,18,2021-09,2020-04,18,163,116808,109445.69,0.0631,620-659,<60%,>50%,MA,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2021-09-19,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001879,19,2021-10,2020-04,19,162,116808,109015.92,0.0631,620-659,<60%,>50%,MA,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2021-10-05,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001879,20,2021-11,2020-04,20,161,116808,108583.9,0.0631,620-659,<60%,>50%,MA,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2021-11-13,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001879,21,2021-12,2020-04,21,160,116808,108149.6,0.0631,620-659,<60%,>50%,MA,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2021-12-21,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001879,22,2022-01,2020-04,22,159,116808,107713.01,0.0631,620-659,<60%,>50%,MA,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2022-01-14,Servicer,Complete,0,0,0,0,Current,0,none
LOAN_00001879,23,2022-02,2020-04,23,158,116808,107274.13,0.0631,620-659,<60%,>50%,MA,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2022-02-12,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001879,24,2022-03,2020-04,24,157,116808,106832.94,0.0631,620-659,<60%,>50%,MA,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2022-03-23,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001879,25,2022-04,2020-04,25,156,116808,106389.43,0.0631,620-659,<60%,>50%,MA,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2022-04-19,Primary,Incomplete,0,0,0,0,Current,0,none
LOAN_00001879,26,2022-05,2020-04,26,155,116808,105943.59,0.0631,620-659,<60%,>50%,MA,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2022-05-19,Primary,Missing,0,0,0,0,Current,0,none
LOAN_00001879,27,2022-06,2020-04,27,154,116808,105495.4,0.0631,620-659,<60%,>50%,MA,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2022-06-13,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001879,28,2022-07,2020-04,28,153,116808,105044.85,0.0631,620-659,<60%,>50%,MA,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2022-07-28,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001880,1,2021-02,2021-02,1,360,255612,255380.36,0.0649,<620,70-80%,30-36%,NJ,Refinance,Primary,SFR,Servicer_C,Current,0.0,0,0,0,NA,2021-02-24,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001880,2,2021-03,2021-02,2,359,255612,255147.48,0.0649,<620,70-80%,30-36%,NJ,Refinance,Primary,SFR,Servicer_C,Current,0.0,0,0,0,NA,2021-03-06,Primary,Incomplete,0,0,0,0,Current,0,none
LOAN_00001880,3,2021-04,2021-02,3,358,255612,254913.33,0.0649,<620,70-80%,30-36%,NJ,Refinance,Primary,SFR,Servicer_C,Current,0.0,0,0,0,NA,2021-04-22,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001880,4,2021-05,2021-02,4,357,255612,254677.92,0.0649,<620,70-80%,30-36%,NJ,Refinance,Primary,SFR,Servicer_C,Current,0.0,0,0,0,NA,2021-05-13,Servicer,Missing,0,0,0,0,Current,0,none
LOAN_00001880,5,2021-06,2021-02,5,356,255612,254441.23,0.0649,<620,70-80%,30-36%,NJ,Refinance,Primary,SFR,Servicer_C,Current,0.0,0,0,0,NA,2021-06-03,Primary,Incomplete,0,0,0,0,Current,0,none
LOAN_00001880,6,2021-07,2021-02,6,355,255612,254203.27,0.0649,<620,70-80%,30-36%,NJ,Refinance,Primary,SFR,Servicer_C,Current,0.0,0,0,0,NA,2021-07-10,Primary,Complete,0,0,0,0,Current,0,none
