loan_id,reporting_month,servicer_current_balance,servicer_current_status,servicer_days_past_due,servicer_last_updated
LOAN_00000538,2021-12,125852.04,Current,0,2021-12-13
LOAN_00002097,2022-07,220746.98,Current,0,2022-07-04
LOAN_00000372,2022-08,355331.21,30-59 DPD,0,2022-09-19
LOAN_00003202,2023-01,330549.15,Current,0,2023-01-24
LOAN_00004149,2021-10,120317.68,Current,0,2021-10-15
LOAN_00002549,2020-10,0.0,Prepaid,0,2020-10-14
LOAN_00003584,2024-03,183345.46,Current,0,2024-03-02
LOAN_00002872,2022-09,160698.11,Current,0,2022-09-27
LOAN_00000290,2022-11,428023.43,Current,0,2022-11-17
LOAN_00000892,2022-05,305619.28,Current,0,2022-05-01
LOAN_00000898,2022-03,174462.92,Current,0,2022-03-03
LOAN_00004501,2022-02,179557.97,Current,0,2022-02-22
LOAN_00004616,2021-07,208379.05,Current,0,2021-07-02
LOAN_00002114,2022-03,154800.17,Current,0,2022-03-03
LOAN_00002999,2022-01,179049.95,Current,0,2022-01-21
LOAN_00002984,2023-05,259219.5,Current,0,2023-05-19
LOAN_00001869,2023-07,197238.84,Current,0,2023-07-14
LOAN_00002140,2024-01,395891.82,30-59 DPD,52,2024-01-26
LOAN_00000893,2024-01,176281.32,Current,0,2024-01-26
LOAN_00003025,2023-08,446550.45,Current,0,2023-08-19
LOAN_00004262,2021-06,238808.24,30-59 DPD,55,2021-06-18
LOAN_00000635,2022-12,143074.07,Current,0,2022-12-26
LOAN_00002437,2022-07,422104.06,Current,0,2022-07-07
LOAN_00001083,2022-07,164260.47,Current,0,2022-07-15
LOAN_00002107,2021-05,256823.74,Current,0,2021-05-05
LOAN_00003831,2020-09,148345.22,Current,0,2020-09-28
LOAN_00003227,2023-03,273527.46,Current,0,2023-03-12
LOAN_00003184,2023-02,116693.02,Current,0,2023-02-21
LOAN_00001281,2022-04,299179.19,Current,0,2022-04-20
LOAN_00003943,2023-03,263717.25,Current,0,2023-03-11
LOAN_00001807,2021-07,214135.21,Current,0,2021-07-13
LOAN_00002311,2021-06,74424.23,Current,0,2021-06-10
LOAN_00003474,2022-01,305520.4,Current,0,2022-01-27
LOAN_00004900,2021-01,233027.7,Current,0,2021-01-18
LOAN_00003983,2022-08,147596.32,Current,0,2022-08-16
LOAN_00003926,2023-03,137733.73,Current,0,2023-03-08
LOAN_00002176,2021-03,283394.33,Current,0,2021-03-11
LOAN_00002766,2022-07,257188.06,Current,0,2022-07-04
LOAN_00000762,2022-12,596794.15,Current,0,2022-12-09
LOAN_00003610,2023-02,377420.85,Current,0,2023-02-22
LOAN_00001742,2021-07,204733.25,Current,0,2021-07-19
LOAN_00002010,2022-02,680396.79,Current,0,2022-02-22
LOAN_00000532,2022-09,351396.26,Current,0,2022-09-23
LOAN_00003558,2021-02,447894.53,Current,0,2021-02-07
LOAN_00002689,2024-07,439525.7,Current,0,2024-07-17
LOAN_00002710,2022-02,220107.67,Current,0,2022-02-06
LOAN_00003176,2022-08,295850.97,Current,0,2022-08-02
LOAN_00002239,2024-03,237563.16,Current,0,2024-03-18
LOAN_00003971,2024-06,485225.23,Current,0,2024-06-18
LOAN_00004424,2021-12,332136.47,Current,0,2021-12-09
LOAN_00001175,2022-01,335804.26,Current,0,2022-01-16
LOAN_00000648,2024-11,0.0,Prepaid,0,2024-11-10
LOAN_00003721,2023-08,279653.89,Current,0,2023-08-04
LOAN_00000179,2022-07,169506.62,Current,0,2022-07-28
LOAN_00004532,2022-02,143699.29,Current,0,2022-02-05
LOAN_00002927,2021-07,276840.01,Current,0,2021-07-07
LOAN_00004451,2022-10,267034.15,Current,0,2022-10-05
LOAN_00002897,2022-09,269033.65,Current,0,2022-09-25
LOAN_00001896,2022-07,206730.34,Current,0,2022-07-12
LOAN_00003988,2022-09,73355.72,Current,0,2022-09-13
LOAN_00001634,2023-04,511403.79,Current,0,2023-04-26
LOAN_00001931,2022-07,258804.37,Current,0,2022-07-24
LOAN_00001346,2023-07,339550.6,60-89 DPD,0,2023-07-26
LOAN_00002683,2022-08,518274.44,Current,0,2022-08-07
LOAN_00000742,2023-09,543706.59,Current,0,2023-09-18
LOAN_00004372,2022-10,335829.43,Current,0,2022-10-16
LOAN_00001501,2021-10,278435.84,Current,0,2021-10-13
LOAN_00004412,2022-01,0.0,Prepaid,0,2022-01-15
LOAN_00004720,2021-11,651287.06,Current,0,2021-11-08
LOAN_00004635,2023-06,193632.29,Current,0,2023-06-14
LOAN_00000663,2020-09,433376.47,Current,0,2020-09-03
LOAN_00000003,2021-07,184616.76,Current,0,2021-07-12
LOAN_00000657,2022-08,249883.14,Current,0,2022-08-22
LOAN_00004321,2021-06,277707.1,Current,0,2021-06-23
LOAN_00002547,2023-10,299953.64,Current,0,2023-10-19
LOAN_00000375,2021-03,326068.28,Current,0,2021-03-27
LOAN_00004179,2021-07,443612.42,Current,0,2021-07-20
LOAN_00004930,2022-04,526801.81,60-89 DPD,85,2022-04-22
LOAN_00000557,2022-08,292454.32,Current,0,2022-08-10
LOAN_00002123,2023-07,475229.79,Current,0,2023-07-12
LOAN_00004570,2024-02,494340.5,Current,0,2024-02-17
LOAN_00002323,2023-05,167049.33,30-59 DPD,53,2023-05-07
LOAN_00003531,2020-03,141142.84,Current,0,2020-03-02
LOAN_00000405,2022-07,150950.15,Current,0,2022-07-27
LOAN_00003588,2023-11,289426.01,Current,0,2023-11-21
LOAN_00000598,2022-07,125844.55,Current,0,2022-07-22
LOAN_00003557,2022-04,260877.28,Current,0,2022-04-19
LOAN_00001831,2022-11,240531.85,Current,0,2022-11-25
LOAN_00004786,2023-12,280530.6,Current,0,2023-12-14
LOAN_00003296,2020-11,124164.21,Current,0,2020-11-23
LOAN_00003863,2023-02,563141.62,Current,0,2023-02-13
LOAN_00003802,2022-10,145115.4,Current,0,2022-10-19
LOAN_00000115,2023-09,199780.6,Current,0,2023-09-21
LOAN_00000814,2023-10,205935.09,Current,0,2023-10-25
LOAN_00002714,2022-06,0.0,Prepaid,0,2022-06-28
LOAN_00004043,2021-09,159290.36,Current,0,2021-09-17
LOAN_00000772,2020-02,402443.67,Current,0,2020-02-13
LOAN_00001268,2022-12,162974.9,Current,0,2022-12-03
LOAN_00000618,2020-08,204236.5,Current,0,2020-08-01
LOAN_00002998,2021-11,505394.11,Current,0,2021-11-24
LOAN_00003622,2021-01,229387.48,Current,0,2021-01-07
LOAN_00000965,2022-03,360088.46,Current,0,2022-03-26
LOAN_00001871,2021-01,385942.03,Current,0,2021-01-13
LOAN_00000995,2023-06,152143.49,Current,0,2023-06-02
LOAN_00000625,2021-05,277625.42,Current,0,2021-05-10
LOAN_00004744,2023-08,256224.37,Current,0,2023-08-08
LOAN_00003573,2021-02,210096.2,Current,0,2021-02-25
LOAN_00001723,2023-07,173128.56,Current,0,2023-07-22
LOAN_00004034,2022-10,260101.98,Current,0,2022-10-08
LOAN_00004895,2022-12,115988.22,Current,0,2022-12-14
LOAN_00003110,2022-07,169783.24,Current,0,2022-07-11
LOAN_00001729,2020-07,309832.13,Current,0,2020-07-03
LOAN_00003330,2021-12,591183.13,Current,0,2021-12-03
LOAN_00002736,2023-02,256610.03,Current,0,2023-02-19
LOAN_00002544,2023-05,319762.68,30-59 DPD,32,2023-05-06
LOAN_00002638,2022-05,463504.41,Current,0,2022-05-17
LOAN_00000445,2023-12,308315.38,Current,0,2023-12-01
LOAN_00000671,2022-03,284276.69,Current,0,2022-03-10
LOAN_00001174,2021-07,116864.56,Current,0,2021-07-18
LOAN_00003982,2022-05,198178.18,Current,0,2022-05-19
LOAN_00000424,2021-08,385376.14,Current,0,2021-08-22
LOAN_00001471,2022-03,668211.02,Current,0,2022-03-24
LOAN_00004182,2020-07,278513.41,Current,0,2020-07-17
LOAN_00004469,2024-04,229266.48,Current,0,2024-04-04
LOAN_00002025,2022-10,166923.23,Current,0,2022-10-16
LOAN_00000841,2022-11,266354.85,Current,0,2022-11-20
LOAN_00002444,2023-07,374120.2,Current,0,2023-07-26
LOAN_00000678,2023-01,137222.84,Current,0,2023-01-07
LOAN_00004745,2021-03,388969.53,Current,0,2021-03-08
LOAN_00000257,2022-07,217412.65,Current,0,2022-07-26
LOAN_00000664,2022-03,375533.68,Current,0,2022-03-23
LOAN_00003630,2022-04,481593.85,Current,0,2022-04-19
LOAN_00004275,2024-05,518527.15,Current,0,2024-05-03
LOAN_00001789,2023-06,191969.36,Current,0,2023-06-26
LOAN_00002154,2022-04,129636.82,Current,0,2022-04-26
LOAN_00004535,2022-04,531868.73,Current,0,2022-04-28
LOAN_00000063,2024-12,147462.23,60-89 DPD,66,2024-12-13
LOAN_00002639,2022-12,73730.07,Current,0,2022-12-12
LOAN_00000129,2022-07,273704.67,Current,0,2022-07-20
LOAN_00002966,2022-11,185486.17,Current,0,2022-11-19
LOAN_00002799,2021-12,185412.95,Current,0,2021-12-17
LOAN_00000461,2021-08,1041686.58,Current,0,2021-08-19
LOAN_00003568,2023-10,182917.45,Current,0,2023-10-26
LOAN_00003025,2022-03,451597.19,30-59 DPD,0,2022-04-19
LOAN_00000474,2023-11,240300.28,Current,0,2023-11-20
LOAN_00001102,2024-11,263219.72,Current,0,2024-11-18
LOAN_00003335,2021-09,88084.43,Current,0,2021-09-01
LOAN_00004139,2021-09,542421.46,Current,0,2021-09-22
LOAN_00003829,2020-08,226225.41,Current,0,2020-08-09
LOAN_00001226,2022-03,187084.43,Current,0,2022-03-21
LOAN_00000656,2022-12,359661.77,Current,0,2022-12-28
LOAN_00003776,2021-08,245353.91,Current,0,2021-08-01
LOAN_00003377,2022-07,412682.46,Current,0,2022-07-27
LOAN_00002544,2023-01,323008.7,Current,0,2023-01-25
LOAN_00000143,2022-04,211545.01,Current,0,2022-04-23
LOAN_00004816,2023-03,236434.1,Current,0,2023-03-19
LOAN_00003691,2023-06,218223.94,30-59 DPD,33,2023-06-21
LOAN_00004524,2024-03,231590.84,Current,0,2024-03-20
LOAN_00004008,2021-01,713130.91,Current,0,2021-01-22
LOAN_00004442,2023-01,161234.77,Current,0,2023-01-07
LOAN_00001717,2023-01,542916.0,Current,0,2023-01-28
LOAN_00000800,2020-11,232489.91,Current,0,2020-11-06
LOAN_00003302,2023-09,180913.46,Current,0,2023-09-07
LOAN_00000266,2022-11,0.0,Prepaid,0,2022-11-14
LOAN_00004147,2024-02,276261.54,Current,0,2024-02-18
LOAN_00002776,2021-07,277345.62,Current,0,2021-07-05
LOAN_00002125,2021-08,277915.25,Current,0,2021-08-09
LOAN_00003720,2022-06,601613.93,Current,0,2022-06-14
LOAN_00004302,2022-03,333749.9,Current,0,2022-03-13
LOAN_00002599,2023-02,358714.27,Current,0,2023-02-16
LOAN_00002509,2020-11,277045.77,Current,0,2020-11-14
LOAN_00003018,2022-02,441480.23,Current,0,2022-02-08
LOAN_00004413,2022-05,149671.76,Current,0,2022-05-02
LOAN_00000988,2021-01,343454.57,Current,0,2021-01-09
LOAN_00002136,2022-11,0.0,Prepaid,0,2022-11-04
LOAN_00004258,2023-09,1029416.8,Current,0,2023-09-11
LOAN_00002234,2023-05,231684.1,Current,123,2023-06-16
LOAN_00004243,2021-12,271016.23,Current,0,2021-12-11
LOAN_00004040,2022-01,403050.76,Current,0,2022-01-08
LOAN_00003113,2023-09,397283.96,Current,0,2023-09-16
LOAN_00001285,2021-10,352276.36,Current,0,2021-10-19
LOAN_00001514,2022-06,406965.58,30-59 DPD,50,2022-06-13
LOAN_00001525,2020-08,108964.06,Current,0,2020-08-19
LOAN_00001704,2022-11,222101.8,Current,0,2022-11-11
LOAN_00004407,2021-08,211561.73,Current,0,2021-08-08
LOAN_00001629,2020-10,190181.89,Current,0,2020-10-04
LOAN_00003131,2021-11,262610.26,Current,0,2021-11-05
LOAN_00001139,2023-04,249580.62,Current,0,2023-04-27
LOAN_00004827,2022-01,178882.71,Current,0,2022-01-26
LOAN_00003013,2023-12,196696.71,Current,0,2023-12-24
LOAN_00004448,2023-04,177187.0,Current,0,2023-04-10
LOAN_00002716,2022-02,394374.49,Current,0,2022-02-24
LOAN_00000964,2023-06,360748.19,Current,0,2023-06-16
LOAN_00003456,2022-08,414461.13,Current,0,2022-08-10
LOAN_00003047,2023-05,190325.47,Current,0,2023-05-05
LOAN_00002335,2022-04,659653.12,Current,0,2022-04-02
LOAN_00003597,2023-01,695209.11,Current,0,2023-01-28
LOAN_00001218,2024-09,320811.25,30-59 DPD,32,2024-09-09
LOAN_00002167,2022-12,288032.01,Current,0,2022-12-27
LOAN_00000595,2024-07,354458.53,Current,0,2024-07-06
LOAN_00003942,2024-02,247879.1,Current,0,2024-02-15
LOAN_00002093,2020-08,632127.84,Current,0,2020-08-06
LOAN_00003953,2022-03,93009.88,Current,0,2022-03-24
LOAN_00003872,2023-02,221837.59,Current,0,2023-02-17
LOAN_00001477,2022-01,473222.53,Current,0,2022-01-23
LOAN_00000631,2021-12,395638.95,Current,0,2021-12-04
LOAN_00002259,2025-03,465851.58,Current,0,2025-03-08
LOAN_00000007,2022-09,611120.95,30-59 DPD,45,2022-09-20
LOAN_00002106,2023-09,247533.45,Current,0,2023-09-11
LOAN_00002475,2023-03,359140.21,Current,0,2023-03-15
LOAN_00000983,2023-10,224339.53,Current,0,2023-10-06
LOAN_00003297,2024-07,562639.79,Current,0,2024-07-12
LOAN_00003002,2023-01,303588.99,Current,0,2023-01-11
LOAN_00001058,2022-01,586560.06,Current,0,2022-01-03
LOAN_00000845,2020-12,219024.9,Current,0,2020-12-18
LOAN_00004409,2021-01,300972.65,Current,0,2021-01-20
LOAN_00004981,2023-09,204898.02,Current,0,2023-09-28
LOAN_00003597,2023-02,694365.48,Current,0,2023-02-22
LOAN_00001053,2023-04,341742.54,Current,0,2023-04-26
LOAN_00002409,2020-02,225635.13,30-59 DPD,41,2020-02-07
LOAN_00004490,2022-03,276823.88,Current,0,2022-03-27
LOAN_00004024,2022-09,333118.89,Current,0,2022-09-20
LOAN_00002770,2022-05,122376.64,Current,0,2022-05-07
LOAN_00004958,2023-05,542800.51,Current,0,2023-05-15
LOAN_00000676,2021-11,0.0,Defaulted,335,2021-11-23
LOAN_00003983,2022-11,147038.98,Current,0,2022-11-18
LOAN_00004573,2024-11,298253.09,30-59 DPD,44,2024-11-16
LOAN_00002941,2022-11,272612.09,Current,0,2022-11-26
LOAN_00002535,2025-02,329765.31,Current,0,2025-02-22
LOAN_00003826,2022-07,268977.94,Current,0,2022-07-22
LOAN_00000720,2021-01,130781.19,Current,0,2021-01-04
LOAN_00000117,2022-05,596583.08,Current,0,2022-05-12
LOAN_00000461,2022-03,1031705.26,30-59 DPD,51,2022-03-11
LOAN_00004442,2022-01,162909.61,Current,0,2022-01-01
LOAN_00003459,2022-02,316669.94,Current,0,2022-02-08
LOAN_00000958,2023-09,390499.78,Current,114,2023-09-13
LOAN_00002117,2023-06,236398.36,Current,0,2023-06-25
LOAN_00004090,2023-03,282596.61,Current,0,2023-03-18
LOAN_00004262,2021-11,237089.86,Current,0,2021-11-01
LOAN_00004173,2021-09,484563.07,Current,0,2021-09-20
LOAN_00000802,2021-08,169530.85,Current,0,2021-08-05
LOAN_00000958,2024-01,385648.91,Current,0,2024-01-04
LOAN_00002156,2021-06,176041.27,Current,0,2021-06-08
LOAN_00002716,2021-04,399694.06,Current,0,2021-04-27
LOAN_00001408,2021-09,245829.28,Current,0,2021-09-15
LOAN_00004880,2022-05,262810.71,Current,0,2022-05-11
LOAN_00001833,2020-09,304475.64,Current,0,2020-09-28
LOAN_00002694,2023-06,430563.53,Current,0,2023-06-09
LOAN_00003980,2022-12,323198.8,60-89 DPD,61,2022-12-18
LOAN_00004051,2022-03,162155.13,Current,0,2022-03-05
LOAN_00002957,2022-08,224750.19,Current,0,2022-08-23
LOAN_00003720,2021-11,606330.5,Current,0,2021-11-27
LOAN_00003942,2023-09,249431.56,Current,0,2023-09-23
LOAN_00001280,2023-07,254736.09,Current,0,2023-07-04
LOAN_00001415,2023-12,404520.83,Current,0,2023-12-09
LOAN_00002481,2024-02,370726.0,Current,0,2024-02-17
LOAN_00004081,2022-04,367734.67,Current,0,2022-04-17
LOAN_00004668,2023-03,308805.71,Current,0,2023-03-15
LOAN_00001319,2021-06,212995.32,Current,0,2021-06-05
LOAN_00004063,2022-04,199960.23,Current,0,2022-04-07
LOAN_00004581,2024-11,224689.28,Current,0,2024-11-19
LOAN_00000068,2021-03,234811.68,Current,0,2021-03-14
LOAN_00000217,2022-01,137794.29,Current,0,2022-01-20
LOAN_00002489,2022-10,322660.07,Current,0,2022-10-20
LOAN_00004903,2023-10,222696.46,Current,0,2023-10-25
LOAN_00001960,2023-09,507181.78,Current,0,2023-09-12
LOAN_00001976,2023-04,324358.91,Current,0,2023-04-27
LOAN_00003330,2022-04,589563.32,Current,0,2022-04-14
LOAN_00003385,2020-10,214088.02,Current,0,2020-10-04
LOAN_00004776,2021-01,307136.65,Current,0,2021-01-23
LOAN_00000360,2024-09,150641.05,Current,0,2024-09-07
LOAN_00003871,2020-09,380661.01,Current,0,2020-09-22
LOAN_00002050,2022-09,117772.46,Current,0,2022-09-25
LOAN_00004494,2022-06,291941.47,Current,0,2022-06-23
LOAN_00001287,2021-07,215981.02,Current,0,2021-07-10
LOAN_00001083,2023-10,159832.49,Current,0,2023-10-18
LOAN_00004808,2021-09,376458.58,Current,0,2021-09-03
LOAN_00000619,2021-05,500978.33,Current,0,2021-05-10
LOAN_00001576,2021-08,424705.41,Current,0,2021-08-22
LOAN_00003757,2022-04,246484.45,Current,0,2022-04-14
LOAN_00001177,2021-03,369607.75,30-59 DPD,53,2021-03-14
LOAN_00003730,2023-12,267170.39,Current,0,2023-12-28
LOAN_00000222,2022-02,348526.48,Current,0,2022-02-16
LOAN_00003070,2022-11,197582.01,Current,0,2022-11-21
LOAN_00000171,2021-03,370146.62,90+ DPD,122,2021-03-01
LOAN_00001430,2021-11,100898.28,Current,0,2021-11-02
LOAN_00004123,2021-05,435254.48,Current,0,2021-05-06
LOAN_00004390,2021-03,133219.27,Current,0,2021-03-04
LOAN_00003582,2020-09,259806.3,Current,0,2020-09-06
LOAN_00003016,2023-03,370587.83,Current,0,2023-03-07
LOAN_00004343,2021-11,319756.63,Current,0,2021-11-02
LOAN_00002188,2022-03,725960.23,Current,0,2022-03-23
LOAN_00000767,2023-08,530675.34,Current,0,2023-08-06
LOAN_00001705,2023-02,0.0,Defaulted,101,2023-02-21
LOAN_00003662,2024-12,296933.82,Current,0,2024-12-03
LOAN_00003056,2023-04,201418.16,Current,0,2023-04-19
LOAN_00002957,2021-11,226286.93,Current,0,2021-11-10
LOAN_00004411,2022-11,249661.1,60-89 DPD,62,2022-11-03
LOAN_00003729,2023-03,222065.7,Current,0,2023-03-01
LOAN_00000345,2021-06,198444.53,Current,0,2021-06-22
LOAN_00002027,2024-01,262023.94,Current,0,2024-01-02
LOAN_00002283,2022-08,233266.42,Current,0,2022-08-01
LOAN_00003607,2023-08,230654.0,Current,0,2023-08-17
LOAN_00003017,2021-10,252393.49,Current,0,2021-10-10
LOAN_00002490,2022-03,134318.16,30-59 DPD,57,2022-03-19
LOAN_00000696,2023-05,124816.24,Current,0,2023-05-02
LOAN_00004942,2022-12,350644.59,30-59 DPD,30,2022-12-22
LOAN_00003383,2022-09,431104.27,Current,0,2022-09-05
LOAN_00000424,2021-09,383883.26,Current,0,2021-09-16
LOAN_00001436,2021-09,294200.52,Current,0,2021-09-28
LOAN_00001478,2020-10,352721.82,Current,0,2020-10-09
LOAN_00004050,2022-11,256481.3,Current,0,2022-11-12
LOAN_00002060,2022-09,361490.48,Current,0,2022-09-22
LOAN_00001961,2023-01,270406.52,Current,0,2023-01-17
LOAN_00002216,2022-04,135871.0,Current,0,2022-04-23
LOAN_00002340,2021-05,92092.0,Current,0,2021-05-06
LOAN_00000361,2022-10,267211.03,Current,0,2022-10-17
LOAN_00002713,2022-06,204516.13,Current,0,2022-06-22
LOAN_00000858,2022-01,281407.69,Current,0,2022-01-27
LOAN_00001503,2021-12,264169.76,90+ DPD,172,2021-12-09
LOAN_00001056,2021-07,233715.62,Current,0,2021-07-27
LOAN_00002941,2024-01,0.0,Defaulted,296,2024-01-15
LOAN_00002684,2023-10,240026.19,Current,0,2023-10-24
LOAN_00004886,2024-04,292318.05,Current,0,2024-04-08
LOAN_00002865,2022-05,224846.07,Current,0,2022-05-07
LOAN_00004954,2023-03,301798.49,Current,0,2023-03-20
LOAN_00002969,2022-07,547711.82,Current,0,2022-07-03
LOAN_00004687,2021-12,157013.51,Current,0,2021-12-10
LOAN_00002800,2023-01,205417.85,Current,0,2023-01-14
LOAN_00002012,2021-12,345507.57,Current,0,2021-12-11
LOAN_00003771,2021-02,213159.03,Current,0,2021-02-11
LOAN_00001957,2023-01,189229.57,Current,0,2023-01-23
LOAN_00000455,2021-12,545998.53,Current,0,2021-12-10
LOAN_00003617,2021-10,194046.75,Current,0,2021-10-24
LOAN_00000578,2024-02,215493.22,Current,0,2024-02-20
LOAN_00004093,2021-07,501223.84,Current,0,2021-07-03
LOAN_00004543,2022-03,312050.26,30-59 DPD,41,2022-03-16
LOAN_00002183,2022-05,501967.21,Current,0,2022-05-10
LOAN_00001535,2020-07,544902.03,Current,0,2020-07-11
LOAN_00001323,2022-10,332139.81,Current,0,2022-10-10
LOAN_00004312,2022-03,260457.03,Current,0,2022-03-02
LOAN_00001235,2021-03,327670.03,Current,0,2021-03-27
LOAN_00002552,2021-06,0.0,Defaulted,99,2021-07-10
LOAN_00002088,2021-07,407488.78,Current,0,2021-07-24
LOAN_00004809,2022-09,257374.63,Current,0,2022-09-22
LOAN_00004534,2020-09,202016.43,Current,0,2020-09-10
LOAN_00000438,2020-05,292471.19,Current,0,2020-05-10
LOAN_00001713,2023-07,336033.66,90+ DPD,101,2023-07-23
LOAN_00004781,2023-05,185181.87,Current,0,2023-05-04
LOAN_00002180,2023-07,412513.35,90+ DPD,125,2023-07-07
LOAN_00003517,2024-01,182049.38,Current,0,2024-01-06
LOAN_00004660,2022-12,195300.98,Current,0,2022-12-13
LOAN_00002383,2022-08,282893.68,Current,0,2022-08-08
LOAN_00004009,2021-04,324144.39,Current,0,2021-04-23
LOAN_00001192,2021-03,137414.82,Current,0,2021-03-06
LOAN_00001814,2023-09,451617.06,Current,0,2023-09-05
LOAN_00001456,2023-07,475049.76,Current,0,2023-07-21
LOAN_00001045,2022-07,192823.42,Current,0,2022-07-11
LOAN_00002406,2021-10,195009.39,Current,0,2021-10-13
LOAN_00000171,2021-06,369081.15,Current,0,2021-06-23
LOAN_00004777,2023-03,387708.75727523334,Current,0,2023-03-28
LOAN_00001735,2022-06,154381.2,Current,0,2022-06-22
LOAN_00004007,2023-08,304693.1,Current,0,2023-08-17
LOAN_00002970,2022-10,316577.06,60-89 DPD,80,2022-10-03
LOAN_00002938,2022-10,490335.44,Current,0,2022-10-15
LOAN_00003664,2021-08,300046.55,30-59 DPD,53,2021-08-02
LOAN_00001323,2022-09,333487.62,Current,0,2022-09-25
LOAN_00000571,2021-09,215974.23,Current,0,2021-09-16
LOAN_00003459,2021-09,318874.97,Current,0,2021-09-08
LOAN_00002352,2024-04,463660.77,Current,0,2024-04-17
LOAN_00003145,2022-03,365482.18,Current,0,2022-03-22
LOAN_00002012,2021-09,346960.57,Current,0,2021-09-18
LOAN_00004820,2021-11,196852.92,Current,0,2021-11-21
LOAN_00004437,2022-12,324252.0,30-59 DPD,53,2022-12-09
LOAN_00004792,2023-03,296022.77,Current,0,2023-03-06
LOAN_00004507,2022-06,141216.7,Current,0,2022-06-15
LOAN_00002312,2021-07,325895.82,Current,0,2021-07-16
LOAN_00001913,2023-02,163163.16,Current,0,2023-02-07
LOAN_00002290,2021-06,425277.21,Current,0,2021-06-14
LOAN_00001889,2023-08,224475.66,Current,0,2023-08-04
LOAN_00001151,2023-01,190150.09,Current,0,2023-01-11
LOAN_00002475,2022-07,362854.49,Current,0,2022-07-17
LOAN_00002233,2020-10,194303.64,Current,0,2020-10-22
LOAN_00004723,2021-05,100791.16,Current,0,2021-05-21
LOAN_00000426,2023-10,388931.53,Current,0,2023-10-19
LOAN_00002413,2022-11,155141.62,Current,0,2022-11-19
LOAN_00002592,2023-03,532587.33,Current,0,2023-03-28
LOAN_00002578,2023-12,303074.22,Current,0,2023-12-13
LOAN_00004981,2023-05,205785.96,Current,0,2023-05-14
LOAN_00000474,2023-01,243619.92,Current,0,2023-01-01
LOAN_00004618,2022-12,171802.74919839128,Current,0,2022-12-21
LOAN_00000726,2022-06,314741.38,Current,0,2022-06-11
LOAN_00003698,2021-06,220373.03,Current,0,2021-06-08
LOAN_00000920,2022-12,254060.99,Current,0,2022-12-20
LOAN_00000765,2022-06,204893.01,Current,0,2022-06-05
LOAN_00001822,2021-12,277848.84,Current,0,2021-12-28
LOAN_00001804,2021-04,188303.16,60-89 DPD,73,2021-04-12
LOAN_00003628,2022-07,352601.95,Current,0,2022-07-10
LOAN_00002690,2023-06,301219.04,Current,0,2023-06-27
LOAN_00000182,2022-10,316972.68,Current,0,2022-10-17
LOAN_00002412,2022-11,547812.75,Current,0,2022-11-05
LOAN_00000289,2021-10,224792.61,Current,0,2021-10-28
LOAN_00000926,2022-03,174010.17,Current,0,2022-03-16
LOAN_00001777,2022-02,494500.72,Current,0,2022-02-12
LOAN_00002548,2021-07,380890.5,Current,0,2021-07-11
